Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Speciality,Adult/Child,Age Profile,Time Band,Total
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Adult,16-64, 0-3 Months,761
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Adult,16-64, 3-6 Months,231
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Adult,16-64, 6-9 Months,99
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Adult,16-64, 9-12 Months,86
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Adult,16-64,12-15 Months,57
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Adult,16-64,15-18 Months,69
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Adult,16-64,18+ Months,141
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Adult,65+, 0-3 Months,72
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Adult,65+, 3-6 Months,25
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Adult,65+, 6-9 Months,21
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Adult,65+, 9-12 Months,12
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Adult,65+,12-15 Months,15
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Adult,65+,15-18 Months,19
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Adult,65+,18+ Months,55
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Child,0-15, 0-3 Months,13
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Child,0-15, 3-6 Months,6
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1503,Gynaecology,Child,0-15,18+ Months,1
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1600,Oncology,Adult,16-64, 0-3 Months,24
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1600,Oncology,Adult,65+, 0-3 Months,14
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1600,Oncology,Adult,65+, 3-6 Months,1
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Adult,16-64, 0-3 Months,349
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Adult,16-64, 3-6 Months,229
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Adult,16-64, 6-9 Months,109
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Adult,16-64, 9-12 Months,50
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Adult,16-64,12-15 Months,23
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Adult,16-64,15-18 Months,3
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Adult,65+, 0-3 Months,348
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Adult,65+, 3-6 Months,210
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Adult,65+, 6-9 Months,77
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Adult,65+, 9-12 Months,42
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Adult,65+,12-15 Months,23
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Adult,65+,15-18 Months,9
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Child,0-15, 0-3 Months,121
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Child,0-15, 3-6 Months,38
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Child,0-15, 6-9 Months,21
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Child,0-15, 9-12 Months,11
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Child,0-15,12-15 Months,4
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1700,Ophthalmology,Child,0-15,15-18 Months,1
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Adult,16-64, 0-3 Months,601
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Adult,16-64, 3-6 Months,687
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Adult,16-64, 6-9 Months,527
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Adult,16-64, 9-12 Months,391
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Adult,16-64,12-15 Months,340
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Adult,16-64,15-18 Months,396
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Adult,16-64,18+ Months,697
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Adult,65+, 0-3 Months,279
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Adult,65+, 3-6 Months,304
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Adult,65+, 6-9 Months,211
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Adult,65+, 9-12 Months,151
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Adult,65+,12-15 Months,156
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Adult,65+,15-18 Months,187
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Adult,65+,18+ Months,285
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Child,0-15, 0-3 Months,125
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Child,0-15, 3-6 Months,76
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Child,0-15, 6-9 Months,49
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Child,0-15, 9-12 Months,26
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Child,0-15,12-15 Months,14
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Child,0-15,15-18 Months,8
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1800,Orthopaedics,Child,0-15,18+ Months,18
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1900,Paediatrics,Adult,16-64, 0-3 Months,5
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1900,Paediatrics,Adult,16-64, 3-6 Months,4
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1900,Paediatrics,Adult,16-64, 6-9 Months,1
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1900,Paediatrics,Adult,16-64, 9-12 Months,2
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1900,Paediatrics,Adult,16-64,18+ Months,1
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1900,Paediatrics,Child,0-15, 0-3 Months,641
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1900,Paediatrics,Child,0-15, 3-6 Months,306
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1900,Paediatrics,Child,0-15, 6-9 Months,171
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1900,Paediatrics,Child,0-15, 9-12 Months,132
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1900,Paediatrics,Child,0-15,12-15 Months,63
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1900,Paediatrics,Child,0-15,15-18 Months,57
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,1900,Paediatrics,Child,0-15,18+ Months,73
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Adult,16-64, 0-3 Months,468
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Adult,16-64, 3-6 Months,266
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Adult,16-64, 6-9 Months,218
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Adult,16-64, 9-12 Months,133
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Adult,16-64,12-15 Months,81
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Adult,16-64,15-18 Months,60
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Adult,16-64,18+ Months,25
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Adult,65+, 0-3 Months,228
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Adult,65+, 3-6 Months,90
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Adult,65+, 6-9 Months,57
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Adult,65+, 9-12 Months,38
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Adult,65+,12-15 Months,24
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Adult,65+,15-18 Months,16
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Adult,65+,18+ Months,2
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Child,0-15, 0-3 Months,62
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Child,0-15, 3-6 Months,43
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Child,0-15, 6-9 Months,37
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Child,0-15, 9-12 Months,21
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Child,0-15,12-15 Months,9
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Child,0-15,15-18 Months,10
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2000,Plastic Surgery,Child,0-15,18+ Months,1
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2300,Nephrology,Adult,16-64, 0-3 Months,82
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2300,Nephrology,Adult,16-64, 3-6 Months,41
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2300,Nephrology,Adult,16-64, 6-9 Months,53
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2300,Nephrology,Adult,16-64, 9-12 Months,38
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2300,Nephrology,Adult,16-64,12-15 Months,20
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2300,Nephrology,Adult,16-64,15-18 Months,16
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2300,Nephrology,Adult,16-64,18+ Months,77
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2300,Nephrology,Adult,65+, 0-3 Months,52
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2300,Nephrology,Adult,65+, 3-6 Months,30
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2300,Nephrology,Adult,65+, 6-9 Months,39
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2300,Nephrology,Adult,65+, 9-12 Months,24
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2300,Nephrology,Adult,65+,12-15 Months,14
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2300,Nephrology,Adult,65+,15-18 Months,22
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2300,Nephrology,Adult,65+,18+ Months,83
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2300,Nephrology,Child,0-15, 0-3 Months,1
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2300,Nephrology,Child,0-15, 6-9 Months,1
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,154
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,121
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,145
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Adult,16-64, 9-12 Months,123
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Adult,16-64,12-15 Months,89
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Adult,16-64,15-18 Months,85
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Adult,16-64,18+ Months,71
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Adult,65+, 0-3 Months,55
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Adult,65+, 3-6 Months,44
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Adult,65+, 6-9 Months,68
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Adult,65+, 9-12 Months,49
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Adult,65+,12-15 Months,34
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Adult,65+,15-18 Months,21
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Adult,65+,18+ Months,18
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Child,0-15, 0-3 Months,2
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Child,0-15, 6-9 Months,1
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2400,Respiratory Medicine,Child,0-15,12-15 Months,1
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2500,Rheumatology,Adult,16-64, 0-3 Months,247
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2500,Rheumatology,Adult,16-64, 3-6 Months,171
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2500,Rheumatology,Adult,16-64, 6-9 Months,129
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2500,Rheumatology,Adult,16-64, 9-12 Months,108
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2500,Rheumatology,Adult,16-64,12-15 Months,53
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2500,Rheumatology,Adult,16-64,15-18 Months,51
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2500,Rheumatology,Adult,16-64,18+ Months,206
31/01/2019,Saolta University Health Care Group,0800,Galway University Hospital,2500,Rheumatology,Adult,65+, 0-3 Months,91
